Series,Subseries,Box,Folder,Title,Structured Date,Date Qualifier,Start Date,End Date,Range Qualifier,Textual Date,Physical Description,Reel,First Frame,Last Frame,Frames,Title File,First File,Last File,Files,Processing Note,Contents
5,,97,1,Requests and thanks A–L,,,1895,1937,,,,78,20,1467,1446,21,22,1466,1445,Item split between two folders,
5,,97,1,Requests and thanks A–G,,,1897,1937,,,,,,,,,,,,Item split between two folders,
5,,98,1,Requests and thanks H–L,,,1895,1937,,,,,,,,,,,,Item split between two folders,
5,,98,2,Requests and thanks M–Z,,,1895,1937,,,,79,20,1078,1057,21,22,1081,1060,Item split between two folders,
5,,98,2,Requests and thanks M–O,,,1895,1937,,,,,,,,,,,,Item split between two folders,
5,,99,1,Requests and thanks P–Z,,,1897,1937,,,,,,,,,,,,Item split between two folders,
5,,100,1,"Honors, invitations, etc.",,,1893,1936,,,,80,20,284,264,21,22,286,265,,
5,,100,2,Clubs,,,1903,1928,,,,80,285,302,17,287,288,304,17,,
5,,100,3,Personal effects,1886,,,,,undated,,,,,,,,,,Omitted from microfilm,
5,,101,1,Books bought and sent,1932,,,,,undated,,80,393,468,75,305,306,380,75,There are no frames 303-392,
5,,101,2,Book list,,,,,,undated,,80,469,544,75,381,382,456,75,,
5,,101,3,"Books, memorials, articles, and miscellaneous letters",,,1902,1938,,,".5""",80,545,890,345,457,458,802,345,,
5,,102,1,Condolence letters on death,1938,,,,,,"1""",80,891,1346,455,803,804,1258,455,,
5,,102,2,Obituary notices,1938,,,,,,,,,,,,,,,Omitted from microfilm,
5,,102,3,Varied correspondence regarding George Ellery Hale memorial volume,,,1939,1940,,,,80,1347,1407,59,1259,1260,1314,55,,
5,,102,4,Scrapbook of science clippings,1892,,,,,,,,,,,,,,,Omitted from microfilm,
5,,103,1,Business correspondence A–P,,,,,,,,,,,,,,,,Omitted from microfilm,
5,,104,1,Business correspondence R–Z,,,,,,,,,,,,,,,,Omitted from microfilm,
5,,105,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,106,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,107,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,108,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,109,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,110,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,111,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
5,,112,1,"Bills and receipts, unorganized",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,1,Photography of the Solar Prominences,1890,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,2,Drafts and notes for early papers,1892,approximate,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,3,Experiments with prominence photography with the horizontal telescope,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,4,Early history of the spectroheliograph,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,5,The Spectroholiograph and Its Application,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,6,Bands in the Spectra of Sun-Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,7,Report on the Bolomotric Work with Snow,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,8,Telescope,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,9,Height of the Hydrogen Flocculi,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,10,Five Foot Spectroheliograph of the Solar,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,11,Observatory (Yerkes),,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,12,Reply to Recent Statements by M. Deslandres,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,13,Five Foot Reflector of the Solar Observatory,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,14,The Heliomicrometer,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,15,The Tower Telescope,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,16,The Measurement of Solar Photographs Made with the Spectroheliograph,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,17,Solar Papers: Opportunities for Solar,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,18,"Research, Some New Possibilities for Solar Research",1907,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,19,On the Hydrogen Flocculi,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,20,Whirls on Paper Prints,1909,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,21,Solar Voctices and Magnetic Fields,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,22,Nature of the Flocculi,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,23,The Spectroheliograph,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,24,Preliminary Note on an Attempt to Detect the General Magnetic Field of the Sun,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,25,Disk Eruptions and Magnetic Storms,1915,,,,,,,,,,,,,,,Omitted from microfilm,
6,,113,26,The Problem of Astrophysics,1915,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,1,The Minute Structure of the Solar Atmosphere,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,2,Notes on a 25-Foot Reflector,1922,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,3,Mt. Wilson Photographic Bulletin #2,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,4,The Periodic Reversal of the Magnetic Polarity of Sun-Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,5,Visual Observations of the Solar Atmosphere,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,6,The Sun as a Research Laboratory,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,7,Committee on the Study of the Physical Features of the Surface of the Moon,,,1927,1928,,,,,,,,,,,,Omitted from microfilm,
6,,114,8,An Inexpensive Solar Telescope and Spectrohelioscope,1928,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,9,Solar Magnetism,1928,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,10,Spectroheliographs and Spectrohelioscope,1928,,,,,,,,,,,,,,,Omitted from microfilm,
6,,114,11,Work of the Solar Laboratory,,,1908,1926,,,,,,,,,,,,Omitted from microfilm,
6,,115,1,Electromagnetic Theory of the Hydrogen Vortices above Sun-Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,2,On the Nature of Sun-spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,3,Polarities of Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,4,The Direction of Whirl in Vortices above Sun-Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,5,Sun-spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,6,Sun-spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,7,Sun-spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,115,8,Notebooks containing sun-spot data,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,1,Celestial Magnets,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,2,Flocculi Papers,,,,,,undated,,,,,,,,,,Omitted from microfilm,
6,,116,3,Identification of Faint Lines in the Spectra of Sun-Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,4,Photographic Investigation of Sun-Spot Spectra,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,5,Present Status of the Investigation of the Sun's General Magnetic Field,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,6,Seeing,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,7,Simple Instruments for Photographing the Sun and Its Eruptions,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,8,Some Vortex Experiments Bearing on the Nature of Sun-Spots,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,9,Summary of Mt. Wilson Magnetic Observations of Sun-Spots,1921,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,10,The Direction of Rotation of Solar Storms,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,11,The Fields of Force in the Atmosphere of the Sun,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,12,Theories of the Aurora,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,13,Some Uses of Spectroheliograph Plates,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,116,14,Visual Observations of the Chromosphere and Prominences,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,1,Calcium Furnace Spectra,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,2,Matter in the Earth and Stars,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,3,"Microscopy, Descriptions and Drawings, Barometric Observations",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,4,Kenwood Observatory,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,5,Miscellaneous,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,6,"Miscellaneous on moon, stars, and nebulae",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,7,Notes on Instruments and Experiments: Spectroheliograph,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,8,Notes for a New Cosmic Laboratory: Signals from the Sun,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,9,Notes on Observations,,,1926,1930,approximate,,,,,,,,,,,Omitted from microfilm,
6,,117,10,Report: Solar Observations,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,11,Solar Rotation,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,12,Solar Spectrum Chart,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,13,Solar Spectra and Photographs,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,14,Sunspots and Radio Distrubances: Data,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,117,15,The Life History of a Star,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,1,Polarity Volume Working Copy,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,2,Photographs of Sun and Solar Spectra,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,3,Polar notes: other miscellaneous material,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,4,Introduction Polarity Volume (unused),,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,5,Mt. Wilson Photographic Map of the Sun-spot,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,6,Spectrum notes,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,7,Unpublished tabulations,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,8,Miscellaneous measures,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,9,Solar Laboratory miscellaneous,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,10,Miscellaneous notes,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,118,11,"Miscellaneous articles and manuscripts, Letters on the Sun",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,1,"Infusoria, Branchiopoda, Rotifera, Foramenifera, Rhizopoda, Diatomacea, Porifera, Protozoa, and Desmidieae",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,2,Notes on the Origin of the Yerkes Observator,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,3,Building a New Observatory,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,4,Some Observatory Problems,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,5,Some Opportunities for Astronomical Work with Inexpensive Equipment,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,6,Work for the Amateur Astronomer,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,7,Responsibilities of the Scientist,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,8,International Cooperation in Research,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,9,The New Heavens,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,10,Cosmic Crucibles,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,11,Giant Stars (Scribners),,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,12,Depths of the Universe,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,13,The Possibilities,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,14,Barnard's Dark Nebulae,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,15,Oriental Ancestry of the Telescope,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,16,History of the Royal Astronomical Society,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,17,Beyond the Milky Way,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,18,Heat from the Stars,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,119,19,Science and the Wealth of Nations,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,1,New Light from the Nebulae on the Nature of Matter,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,2,Solar Research for Amateurs,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,3,Signals from the Stars,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,4,Signals from the Sun,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,5,Deeper into Space,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,6,Mt. Wilson Observatory,,,,,,undated,,,,,,,,,,Omitted from microfilm,
6,,120,7,Mt. Wilson notebooks,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,8,Origin of an Observatory Devoted to Stellar Evolution,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,120,9,Popular scientific articles: incomplete notes,,,,,,undated,,,,,,,,,,Omitted from microfilm,
6,,120,10,Popular scientific articles,,,,,,undated,,,,,,,,,,Omitted from microfilm,"a. Choice of Research Problems
b. Cosmic Evolutionc. Future of Smithsonian Inst.
d. Halley’s Comet
e. Light as a Means of Research
f. Magnetism and Light
g. Practical Value of Researches on the Constitution of Matter
h. Science and Industry
i. Simple Instrument for Photographing the Sun and its Eruptions
j. Sounding the Stellar Universe
k. Use of the Spec.in the Arts
l. Some Phases of Michelson’s research"
6,,120,11,Untitled,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,1,Rinaldo and the Giant,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,2,In the Name of Allah,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,3,The League of Nations,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,4,Ramy Belleau,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,5,Ascent of Etna,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,6,A Winter in Berlin,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,7,Brashear,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,8,Edwin Brant Frost,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,9,Everyman’s London,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,10,Recollections of Kapteyn,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,11,Recent Discoveries in Egypt: miscellaneous notes,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,12,Sir Arthur Schuster,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,13,Some Recollections of Dr. Welch,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,14,Introduction to Handbook of French Universities,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,15,Recent Discoveries in Egypt,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,16,The Real Issue in the Campaign,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,17,Union of Art and Science,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,121,18,With Galileo’s Eyes,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,122,1,International Cooperation in Scientific Research,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,122,2,National Academy exhibits,1924,,,,,,,,,,,,,,,Omitted from microfilm,
6,,122,3,National Academy of Sciences articles,,,,,,,,,,,,,,,,Omitted from microfilm,"a. National Academies: The Progress of Research (I, III, IV)
b. National Academy of Science Development
c. National Academy of Science Membership
d. National Academy of Science Report of Committee on Additional Funds for Research
e. Science and National Welfare
f. Some European Estimates of Science in America"
6,,122,4,Articles regarding the National Academy of Sciences,,,,,,,,,,,,,,,,Omitted from microfilm,"a. National Academy of Science and the National Research Council
b. National and International Organization of Research
c. National Value of Scientific Research
d. New World and Science
e. Relations of the War to Progress in Science
f. War Services of the National Research Council"
6,,122,5,The National Importance of Scientific and Industrial Research,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,122,6,Articles regarding the National Research Council,,,,,,,,,,,,,,,,Omitted from microfilm,"a. Purpose of National Research Endowment
b. Suggestion for the International Organization of Science and Research
c. War Activities of the National Research Council
d. Work of the National Research Council"
6,,122,7,Science and War,,,,,,,,,,,,,,,,Omitted from microfilm,"a. Science in Civil War
b. Organizations for War
c. War and Science
d. Science after the War"
6,,122,8,Progress of Scientific Research in the U. S. Science Advisory Board,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,122,9,Miscellaneous articles,,,,,,,,,,,,,,,,Omitted from microfilm,"a. The Future of the National Academy, 1913
b. Paper for the American Philosophical Society, 1914
c. The Progress of Research in the U. S. II"
6,,123,1,The Astrophysical Observatory and Laboratory,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,123,2,"Palomar Telescope (200"") preliminary",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,123,3,"Palomar Telescope (200"")",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,123,4,"Building the 200"" Telescope (Harper's)",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,124,1,"Notebook containing various articles re 200""",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,124,2,Articles regarding astrophysical observatory,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,124,3,"Photographs and blueprints of 200"" telescope",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,124,4,"Palomar Telescope 200"" photographs and press cuttings",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,125,1,Huntington Library,,,,,,undated,,,,,,,,,,Omitted from microfilm,
6,,125,2,Huntington Library,,,,,,undated,,,,,,,,,,Omitted from microfilm,
6,,126,1,Spectrohelioscope correspondence,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,2,Annual report on spectrohelioscope,,,1927,1932,,,,,,,,,,,,Omitted from microfilm,
6,,126,3,Cooperative Research with the Spectrohelioscope,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,4,"Measurement of solar spectrum lines, etc.",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,5,Setting up instructions for the spectrohelioscope,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,6,Spectrohelioscope and Its Work Part I,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,7,Spectrohelioscope and Its Work Part II,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,8,Spectrohelioscope and Its Work Part III (including solar eruptions and their apparent terrestrial effects),,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,9,Spectrohelioscope and Its Work Part IV,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,10,"Galley Proofs of the ""Spectrohelioscope and Its Work"" Parts I–IV",,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,11,Spectrohelioscope: Visual Observations of the Solar Atmosphere,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,12,Sun Spectra,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,126,13,Über das Spektrohelioskop: S. Pokrowski Vortex Experiments,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,127,1,Notes for speeches on scientific subjects,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,127,2,Notes for speeches on general subjects,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,127,3,Miscellaneous notes,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,127,4,Galileo Galilei,,,,,,,,,,,,,,,,Omitted from microfilm,
6,,127,5,"Historical: Galileo, Sir John Herschel quotations, etc.",,,,,,,,,,,,,,,,Omitted from microfilm,
7,,128,1,Executive Board minutes,,,1916-10,1920-12,,,,,,,,,,,,Omitted from microfilm,
7,,129,1,Executive Board minutes,,,1921-01,1925-12,,,,,,,,,,,,Omitted from microfilm,
7,,130,1,Executive Board minutes,,,1925-12,1931-12,,,,,,,,,,,,Omitted from microfilm,
7,,131,1,Executive Board minutes,,,1932-01,1935-04,,,,,,,,,,,,Omitted from microfilm,
7,,131,2,Financial statements,,,1918,1920,,,,,,,,,,,,Omitted from microfilm,
7,,132,1,Financial statements,,,1922-06,1928-08,,,,,,,,,,,,Omitted from microfilm,
7,,133,1,Financial statements,,,1928-09,1935-08,,,,,,,,,,,,Omitted from microfilm,
7,,134,1,Divisional minutes,,,,,,,,,,,,,,,,Omitted from microfilm,
7,,135,1,Divisional minutes,,,,,,,,,,,,,,,,Omitted from microfilm,
7,,136,1,Divisional minutes,,,,,,,,,,,,,,,,Omitted from microfilm,
7,,137,1,Divisional minutes,,,,,,,,,,,,,,,,Omitted from microfilm,
8,,138,1,Executive Council minutes,,,1921,1930,,,,,,,,,,,,Omitted from microfilm,
8,,139,1,Executive Council minutes,,,1930,1935,,,,,,,,,,,,Omitted from microfilm,
8,,140,1,Financial statements,,,1921,1934,,,,,,,,,,,,Omitted from microfilm,
8,,140,2,Budgets,,,1921,1934,,,,,,,,,,,,Omitted from microfilm,
8,,140,3,Finance committee,,,1921,1934,,,,,,,,,,,,Omitted from microfilm,
8,,141,1,Board of Trustees minutes,,,1920,1935,,,,,,,,,,,,Omitted from microfilm,
8,,142,1,Astrophysical Observatory Council and Engineering Committee minutes,,,1928,1937,,,,,,,,,,,,Omitted from microfilm,
9,,143,1,League of Nations Committee on Intellectual Cooperation,,,1921,1922,,,,,,,,,,,,Omitted from microfilm,
9,,144,1,League of Nations Committee on Intellectual Cooperation,1922,,,,,,,,,,,,,,,Omitted from microfilm,
9,,145,1,League of Nations Committee on Intellectual Cooperation,,,1922,1923,,,,,,,,,,,,Omitted from microfilm,
9,,146,1,League of Nations Committee on Intellectual Cooperation,,,1923,1927,,,,,,,,,,,,Omitted from microfilm,
9,,147,1,League of Nations Committee on Intellectual Cooperation,,,1927,1931,,,,,,,,,,,,Omitted from microfilm,
10,,148,1,Antonio Abetti,,,1908,1909,,,,81,20,24,4,21,22,25,4,,
10,,148,2,Giorgio Abetti,,,1905,1915,,,,81,25,91,66,26,27,92,66,,
10,,148,3,Walter S. Adams,,,1908,1921,,,"2""",81,92,488,396,93,94,487,394,,
10,,148,4,Charles G. Abbot – L. B. Aldrich,,,1905,1922,,,"1""",81,489,661,172,488,489,660,172,,
10,,148,5,K. K. Acino,,,1911,1915,,,,81,662,683,21,661,662,682,21,,
10,,148,6,C. E. Adams,,,1912,1920,,,"1""",81,684,760,76,683,684,759,76,,
10,,148,7,Edward D. Adams,,,1916,1918,,,,81,761,785,24,760,761,784,24,,
10,,148,8,The Aermotor Company,,,1906,1916,,,".5""",81,786,848,62,785,786,847,62,,
10,,148,9,R. G. Aitken,,,1905,1922,,,"1.5""",81,849,1030,181,848,849,1030,182,,
10,,148,10,Ajax Electrothermic Corp.,,,1921,1922,,,,81,1031,1062,31,1031,1032,1062,31,,
10,,148,11,Dr. S. Albrecht,,,1911,1916,,,,81,1063,1079,16,1063,1064,1079,16,,
10,,148,12,American Association of Variable Star Observers,,,1920,1921,,,,81,1080,1088,8,1080,1081,1088,8,,
10,,148,13,American Express Company,,,1905,1913,,,".25""",81,1089,1140,51,1089,1090,1140,51,,
10,,148,14,American Philosophical Society,1917,,,,,,,81,1141,1146,4,1141,1142,1145,4,,
10,,149,1,American Radio and Research Corp.,1921,,,,,,,82,20,41,21,21,22,42,21,,
10,,149,2,J. S. Ames,,,1905,1922,,,".25""",82,42,109,67,43,44,109,66,,
10,,149,3,J. A. Anderson,,,1911,1925,,,"1""",82,110,233,123,110,111,233,123,,
10,,149,4,Knut Angstrom,,,1905,1906,,,,82,234,239,5,234,235,239,5,,
10,,149,5,S.A. Arrhenius,,,1905,1922,,,,82,240,269,29,240,241,269,29,,
10,,149,6,Annual Table of Constants,,,1920,1921,,,,82,270,272,2,270,271,272,2,,
10,,149,7,Alden F. Ayers,1913,,,,,,,82,273,281,8,273,274,281,8,,
10,,149,8,A: Miscellaneous,,,1904,1924,,,"1""",82,282,375,93,282,283,378,96,,
10,,149,9,Harold D. Babcock,,,1908,1925,,,,82,376,406,30,379,380,408,29,,
10,,149,10,Bailey Ornamental Iron Company,,,1907,1912,,,".25""",82,407,450,43,409,410,452,43,,
10,,149,11,S. I. Bailey,,,1913,1914,,,,82,451,457,6,453,454,459,6,,
10,,149,12,B. Baillaud,,,1909,1920,,,,82,458,486,28,460,461,488,28,,
10,,149,13,Baker Iron Works,,,1905,1920,,,".25""",82,487,540,53,489,490,542,53,,
10,,149,14,E. E. Barnard,,,1905,1922,,,"2.5""",82,541,895,354,543,544,898,355,,
10,,149,15,William Barnum,,,1904,1921,,,"1""",82,896,972,76,899,900,976,77,,
10,,149,16,Leon Barritt,,,1911,1912,,,,82,973,999,25,977,978,1002,25,,
10,,150,1,S. B. Barrett,,,1904,1920,,,".25""",83,20,56,36,21,22,57,36,,
10,,150,2,L. A. Bauer,,,1905,1921,,,"2""",83,57,328,271,58,59,326,268,,
10,,150,3,Bausch and Lomb Optical Company,,,1906,1919,,,".25""",83,329,372,43,327,328,372,45,,
10,,150,4,F. E. Baxandall,,,1907,1918,,,,83,373,402,29,373,374,402,29,,
10,,150,5,James G. Biddle,,,1904,1912,,,"2""",83,403,676,273,403,404,676,273,,
10,,150,6,F. H. Bigelow,,,1905,1919,,,,83,677,728,51,677,678,728,51,,
10,,150,7,Edward F. Bigelow,,,1914,1916,,,,83,729,741,12,729,730,741,12,,
10,,150,8,Victor Bjerknes,,,1909,1924,,,,83,742,759,17,742,743,759,17,,
10,,150,9,Board of Supervisors,1911,,,,,,,83,760,762,2,760,761,762,2,,
10,,150,10,Benjamin Boss,,,1905,1920,,,"1""",83,763,870,107,763,764,870,107,,
10,,150,11,Lewis Boss,,,1904,1910,,,,83,871,930,59,871,872,930,59,,
10,,150,12,Frank P. Brackett,,,1904,1915,,,"1""",83,931,1011,80,931,932,1011,80,,
10,,150,13,Frederick S. Brackett,,,1919,1920,,,,83,1012,1020,7,1012,1013,1019,7,,
10,,151,1,J. A. Brashear,,,1904,1919,,,"3.5""",84,20,411,391,21,22,410,389,,
10,,151,2,F. W. Braun Company,,,1906,1914,,,,84,412,438,26,411,412,437,26,,
10,,151,3,John L. Brickels,1909,,,,,,,84,439,445,6,438,439,444,6,,
10,,151,4,E. W. Brown,,,1915,1919,,,,84,446,474,28,445,446,473,28,,
10,,151,5,Brown and Sharp Manufacturing Company,,,1908,1915,,,,84,475,501,26,474,475,500,26,,
10,,151,6,Bureau of Standards,,,1921,1922,,,,84,502,508,6,501,502,507,6,,
10,,151,7,D. H. Burnham Company,,,1909,1915,,,"2.5""",84,509,838,329,508,509,835,327,,
10,,152,1,Albert Alfred Buss,,,1907,1920,,,".5""",84,839,950,111,836,837,948,112,,
10,,152,2,C. P. Butler,,,1907,1911,,,,84,951,998,46,949,950,995,46,,
10,,152,3,B: Miscellaneous,,,1904,1925,,,,85,20,317,297,,22,320,299,No title file,
10,,152,4,W. G. Cady,,,1904,1908,,,"1.5""",85,318,336,18,21,321,338,18,,
10,,152,5,California Cornice Works,,,1911,1916,,,".25""",85,337,396,59,339,340,398,59,,
10,,152,6,Cambridge Scientific Instrument Company,,,1905,1910,,,,85,397,416,19,399,400,418,19,,
